Lokasi,Jam Login,Nama,Email,No Telp,Tahun Lahir,Merk HP,Digital Interest,Tipe Lokasi,Duration,Usia
Jakarta,2:00,Rilon,rilon3853@gmail.com,8045273585,2012,Xiaomi,Sport,Home,70,12
Jakarta,3:00,Kezor,kezor3195@gmail.com,8055338185,2001,Oppo,Politic,Cafe,104,23
Jakarta,4:00,Falon,falon8727@yahoo.com,8018355998,1996,Samsung,Sport,Cafe,35,28
Jakarta,5:00,Kilor,kilor6597@yahoo.com,8062405528,1992,Oppo,Sport,Cafe,130,32
Jakarta,6:00,Mizak,mizak7440@gmail.com,8074480303,1995,iPhone,Education,Cafe,110,29
Jakarta,7:00,Zeron,zeron2368@yahoo.com,8023498357,2000,Oppo,Food,Cafe,73,24
Jakarta,8:00,Niris,niris6275@yahoo.com,8016901551,1993,iPhone,Politic,Home,114,31
Jakarta,9:00,Toran,toran9177@yahoo.com,8057543942,2011,Oppo,Politic,Mall,88,13
Jakarta,10:00,Miras,miras2294@gmail.com,8062036145,2004,Oppo,Politic,Home,100,20
Jakarta,11:00,Vilon,vilon8567@yahoo.com,8018119330,2004,iPhone,Sport,Cafe,112,20
Jakarta,12:00,Sinar,sinar6391@yahoo.com,8080162463,2009,Oppo,Sport,Mall,45,15
Jakarta,13:00,Lilik,lilik7662@gmail.com,8074575896,2015,Xiaomi,Politic,Mall,139,9
Jakarta,14:00,Ferik,ferik6375@gmail.com,8036541853,1997,Oppo,Sport,Office,91,27
Jakarta,18:00,Sarek,sarek8889@yahoo.com,8062953281,2010,Samsung,Politic,Office,140,14
Jakarta,7:00,Takir,takir6014@yahoo.com,8040748137,2007,iPhone,Education,Mall,46,17
Jakarta,13:00,Molar,molar8249@yahoo.com,8017267467,1998,Samsung,Education,Cafe,146,26
Jakarta,17:00,Daron,daron3030@gmail.com,8043866458,1990,iPhone,Education,Mall,116,34
Jakarta,20:00,Kiven,kiven4079@gmail.com,8095148224,1990,Samsung,Education,Mall,96,34
Jakarta,21:00,Zimor,zimor2026@gmail.com,8061920254,1990,Oppo,Education,Mall,139,34
Jakarta,22:00,Rulik,rulik4412@yahoo.com,8091543679,2013,Xiaomi,Politic,Office,44,11
Jakarta,23:00,Tirok,tirok4239@yahoo.com,8061737989,1991,Samsung,Food,Office,116,33
Jakarta,0:00,Yarek,yarek3839@yahoo.com,8042000707,1994,Xiaomi,Politic,Mall,30,30
Jakarta,1:00,Romik,romik1074@gmail.com,8080231049,1997,Xiaomi,Education,Mall,121,27
Jakarta,2:00,Vider,vider9488@gmail.com,8016261874,2009,Oppo,Politic,Home,124,15
Jakarta,3:00,Zafir,zafir8668@yahoo.com,8054744484,1992,Xiaomi,Fashion,Mall,97,32
Jakarta,4:00,Tiras,tiras6024@yahoo.com,8034663522,1992,Xiaomi,Food,Office,125,32
Jakarta,5:00,Kival,kival9361@yahoo.com,8085352151,2007,Xiaomi,Politic,Cafe,145,17
Jakarta,6:00,Firak,firak4629@yahoo.com,8036436593,1990,iPhone,Sport,Cafe,89,34
Jakarta,7:00,Winar,winar2567@gmail.com,8096444334,2008,iPhone,Sport,Mall,69,16
Jakarta,8:00,Ravik,ravik8441@yahoo.com,8011676613,2002,Oppo,Food,Cafe,91,22
Jakarta,9:00,Samir,samir9770@gmail.com,8043468820,2012,Xiaomi,Education,Mall,115,12
Jakarta,10:00,Tomar,tomar9563@gmail.com,8044628462,2008,Samsung,Sport,Home,130,16
Jakarta,11:00,Kiamu,kiamu2763@gmail.com,8013691714,1994,Oppo,Education,Mall,123,30
Jakarta,12:00,Loraz,loraz7553@yahoo.com,8012507976,2004,Samsung,Education,Mall,115,20
Jakarta,13:00,Tazan,tazan4665@gmail.com,8024917163,1991,Oppo,Fashion,Mall,43,33
Jakarta,14:00,Nasir,nasir1557@yahoo.com,8013269000,2005,Xiaomi,Sport,Cafe,103,19
Jakarta,15:00,Miloz,miloz2531@yahoo.com,8095251628,2012,iPhone,Politic,Mall,67,12
Jakarta,16:00,Zander,zander6818@yahoo.com,8010500883,1991,iPhone,Sport,Cafe,119,33
Jakarta,17:00,Firoza,firoza5631@yahoo.com,8015086864,1997,Xiaomi,Sport,Cafe,147,27
Jakarta,18:00,Miroka,miroka3950@yahoo.com,8038826911,1996,Xiaomi,Food,Home,93,28
Jakarta,19:00,Tavino,tavino2708@gmail.com,8048659637,1996,Samsung,Education,Office,120,28
Jakarta,20:00,Virana,virana4167@yahoo.com,8045844079,2012,Samsung,Fashion,Office,52,12
Jakarta,21:00,Rilena,rilena2191@yahoo.com,8018464207,2003,Oppo,Fashion,Office,103,21
Jakarta,22:00,Savorn,savorn1901@gmail.com,8018860291,2010,Xiaomi,Education,Home,140,14
Jakarta,23:00,Lareko,lareko9017@gmail.com,8098464456,2015,iPhone,Fashion,Cafe,109,9
Jakarta,0:00,Kamira,kamira6070@gmail.com,8052947334,2011,iPhone,Sport,Mall,65,13
Jakarta,1:00,Zolona,zolona3287@gmail.com,8093472264,2004,Samsung,Fashion,Home,35,20
Jakarta,2:00,Kairos,kairos9656@yahoo.com,8039397732,1990,Oppo,Sport,Cafe,53,34
Jakarta,3:00,Vitekz,vitekz4643@gmail.com,8019704618,2004,Oppo,Sport,Cafe,26,20
Jakarta,4:00,Ronika,ronika6539@gmail.com,8090585228,1990,iPhone,Education,Home,71,34
Jakarta,5:00,Torika,torika7563@yahoo.com,8048983336,2005,Oppo,Politic,Home,121,19
Jakarta,6:00,Solani,solani3722@yahoo.com,8053777631,2008,Xiaomi,Education,Office,115,16
Jakarta,7:00,Milari,milari1678@yahoo.com,8054057559,2015,iPhone,Education,Cafe,62,9
Jakarta,8:00,Nivona,nivona4154@yahoo.com,8069441186,2000,Oppo,Food,Office,99,24
Jakarta,9:00,Kadaro,kadaro3176@yahoo.com,8074782734,2006,Oppo,Fashion,Cafe,52,18
Jakarta,10:00,Rovika,rovika6073@yahoo.com,8034069019,2000,Xiaomi,Politic,Mall,105,24
Jakarta,11:00,Mirona,mirona7148@yahoo.com,8024114775,1992,Samsung,Sport,Home,124,32
Jakarta,12:00,Zanika,zanika2610@yahoo.com,8096957807,1997,Samsung,Politic,Home,81,27
Jakarta,13:00,Rivena,rivena1440@yahoo.com,8058936627,1991,Xiaomi,Sport,Home,98,33
Jakarta,14:00,Linara,linara8397@gmail.com,8052904159,2012,Xiaomi,Sport,Home,79,12
Jakarta,15:00,Jareko,jareko4761@gmail.com,8020964129,1998,Samsung,Politic,Home,73,26
Jakarta,16:00,Farona,farona4499@gmail.com,8036647533,1990,iPhone,Fashion,Cafe,143,34
Jakarta,17:00,Zorona,zorona5676@gmail.com,8077772361,2008,iPhone,Education,Cafe,139,16
Jakarta,18:00,Zivona,zivona6179@gmail.com,8029966501,2012,iPhone,Food,Mall,33,12
Jakarta,19:00,Marino,marino6209@yahoo.com,8082735083,2002,iPhone,Education,Cafe,90,22
Jakarta,20:00,Kivona,kivona9078@gmail.com,8062393661,2007,Xiaomi,Education,Office,86,17
Jakarta,21:00,Rymara,rymara6867@gmail.com,8046961388,2009,Xiaomi,Fashion,Mall,34,15
Jakarta,22:00,Almiru,almiru2516@gmail.com,8072909228,1998,Oppo,Sport,Office,117,26
Jakarta,23:00,Liruna,liruna3933@gmail.com,8073208297,1996,Oppo,Education,Mall,134,28
Jakarta,21:00,Irozoa,irozoa4263@gmail.com,8011899467,2015,iPhone,Sport,Mall,83,9
Jakarta,22:00,Takira,takira1820@yahoo.com,8091489875,2008,Oppo,Education,Cafe,101,16
Jakarta,23:00,Vanika,vanika8130@yahoo.com,8051940854,2001,Xiaomi,Sport,Home,122,23
Bandung,0:00,Nikosa,nikosa4315@gmail.com,8032836565,2004,Xiaomi,Sport,Home,138,20
Bandung,1:00,Firona,firona5199@yahoo.com,8075210362,1994,Samsung,Politic,Mall,31,30
Bandung,2:00,Tovika,tovika4953@gmail.com,8062372682,2015,Xiaomi,Sport,Office,124,9
Bandung,3:00,Kamora,kamora9139@yahoo.com,8099505284,2011,Samsung,Politic,Office,110,13
Bandung,18:00,Mikela,mikela4777@yahoo.com,8025600518,2006,iPhone,Politic,Cafe,80,18
Bandung,19:00,Narima,narima2614@yahoo.com,8079197662,1996,iPhone,Fashion,Mall,48,28
Bandung,20:00,Zarikb,zarikb6288@gmail.com,8064957751,2004,Xiaomi,Education,Mall,120,20
Bandung,21:00,Lomiko,lomiko5620@yahoo.com,8058697529,1994,iPhone,Education,Office,96,30
Bandung,22:00,Vixona,vixona8801@yahoo.com,8051756612,2015,Oppo,Politic,Cafe,52,9
Bandung,23:00,Kimaro,kimaro1909@yahoo.com,8045033367,1996,Xiaomi,Education,Cafe,39,28
Bandung,0:00,Terika,terika3367@gmail.com,8089917494,2002,Samsung,Sport,Office,112,22
Bandung,1:00,Nirona,nirona9435@gmail.com,8079249773,2009,Xiaomi,Fashion,Office,68,15
Bandung,2:00,Larika,larika2976@gmail.com,8049828870,1996,iPhone,Food,Home,129,28
Bandung,3:00,Fisonk,fisonk8299@gmail.com,8031962601,2004,Oppo,Fashion,Mall,115,20
Bandung,4:00,Vurana,vurana9895@gmail.com,8016931860,1991,Xiaomi,Fashion,Office,97,33
Bandung,5:00,Romira,romira3506@yahoo.com,8024023687,2000,Samsung,Fashion,Home,108,24
Bandung,6:00,Maviqa,maviqa1715@gmail.com,8045304302,2000,Samsung,Food,Office,86,24
Bandung,7:00,Sirika,sirika8324@gmail.com,8029395950,2000,Samsung,Education,Office,105,24
Bandar Lampung,8:00,Tazana,tazana8902@yahoo.com,8050210220,2000,Xiaomi,Food,Office,84,24
Bandar Lampung,9:00,Kayana,kayana8289@yahoo.com,8090753517,2000,iPhone,Education,Cafe,44,24
Bandar Lampung,10:00,Mikora,mikora7752@gmail.com,8023614004,2000,Samsung,Politic,Cafe,67,24
Bandar Lampung,11:00,Fomara,fomara8383@yahoo.com,8027407087,2000,Samsung,Food,Office,134,24
Bandar Lampung,12:00,Zamana,zamana3058@gmail.com,8071189291,2000,Xiaomi,Sport,Office,71,24
Bandar Lampung,13:00,Zikron,zikron2266@gmail.com,8097910204,2000,Oppo,Fashion,Mall,97,24
Bandar Lampung,14:00,Nisarz,nisarz7398@gmail.com,8017542765,2000,iPhone,Sport,Mall,84,24
Bandar Lampung,15:00,Vikena,vikena1517@gmail.com,8041396776,2000,Samsung,Fashion,Home,62,24
Bandar Lampung,16:00,Morika,morika8952@yahoo.com,8061331937,2000,Xiaomi,Food,Home,70,24
Bandar Lampung,17:00,Lirioz,lirioz4832@gmail.com,8079057735,2000,iPhone,Sport,Mall,58,24
Bandar Lampung,18:00,Hirosk,hirosk5725@yahoo.com,8087569822,2000,Samsung,Education,Home,113,24
Bandar Lampung,19:00,Takona,takona9841@gmail.com,8032273298,2000,Xiaomi,Food,Home,147,24
Bandar Lampung,20:00,Rilina,rilina3810@yahoo.com,8076383943,2006,Oppo,Fashion,Mall,32,18
Bandar Lampung,21:00,Zalima,zalima3596@gmail.com,8040991493,1995,Xiaomi,Food,Home,144,29
Bandar Lampung,16:00,Silara,silara6246@gmail.com,8094649291,1998,iPhone,Education,Office,97,26
Bandar Lampung,17:00,Piviko,piviko1012@gmail.com,8050377605,2014,iPhone,Food,Cafe,131,10
Bandar Lampung,18:00,Lamora,lamora4138@yahoo.com,8088970157,1994,Oppo,Fashion,Office,67,30
Bandar Lampung,19:00,Kadoro,kadoro3435@yahoo.com,8087317645,1995,Oppo,Fashion,Office,146,29
Bandar Lampung,20:00,Zirala,zirala9510@yahoo.com,8029553204,2003,iPhone,Education,Mall,112,21
Bandar Lampung,21:00,Fikuna,fikuna8965@yahoo.com,8054908764,2013,iPhone,Fashion,Office,37,11
Bandar Lampung,22:00,Romisa,romisa1342@yahoo.com,8025323438,2007,Samsung,Fashion,Home,37,17
Bandar Lampung,23:00,Tisarz,tisarz6970@gmail.com,8023596000,2015,Oppo,Education,Cafe,50,9
Bandar Lampung,0:00,Kivika,kivika4252@gmail.com,8012137567,2011,Samsung,Sport,Cafe,112,13
Bandar Lampung,1:00,Narela,narela9794@yahoo.com,8091198290,2003,iPhone,Education,Cafe,142,21
Bandar Lampung,2:00,Jikonr,jikonr7397@gmail.com,8055977978,2005,Samsung,Sport,Cafe,73,19
Cikarang,3:00,Zirilo,zirilo4350@yahoo.com,8060469928,2015,Xiaomi,Fashion,Cafe,93,9
Cikarang,4:00,Lareka,lareka8182@gmail.com,8080103710,2002,Samsung,Fashion,Cafe,150,22
Cikarang,5:00,Saroma,saroma3254@gmail.com,8033666117,1999,Xiaomi,Education,Office,80,25
Cikarang,6:00,Tikasa,tikasa8556@gmail.com,8029813705,1999,iPhone,Education,Cafe,54,25
Cikarang,7:00,Zinoxr,zinoxr6633@gmail.com,8096230827,2008,Samsung,Fashion,Home,104,16
Cikarang,8:00,Likora,likora1591@yahoo.com,8067867337,2001,Xiaomi,Sport,Mall,141,23
Cikarang,9:00,Nirava,nirava9999@gmail.com,8017662973,1991,iPhone,Fashion,Home,148,33
Cikarang,10:00,Kamira,kamira3041@yahoo.com,8030518414,1994,Oppo,Food,Mall,39,30
Cikarang,11:00,Tovika,tovika3325@yahoo.com,8014225585,2000,Oppo,Politic,Office,106,24
Cikarang,12:00,Marono,marono2388@yahoo.com,8032668515,1992,Oppo,Food,Office,52,32
Cikarang,10:00,Kivano,kivano5816@gmail.com,8070766306,1992,Samsung,Fashion,Home,54,32
Cikarang,11:00,Sirami,sirami7653@yahoo.com,8032247036,1999,Samsung,Sport,Cafe,27,25
Cikarang,12:00,Zandero,zandero2515@yahoo.com,8018683801,2006,Samsung,Food,Cafe,42,18
Cikarang,13:00,Firozae,firozae5238@yahoo.com,8053178532,1991,iPhone,Food,Home,141,33
Cikarang,14:00,Mirokam,mirokam2398@yahoo.com,8089979733,2002,iPhone,Food,Cafe,147,22
Cikarang,15:00,Taviano,taviano2700@yahoo.com,8034162008,2013,Xiaomi,Politic,Home,47,11
Cikarang,16:00,Viranos,viranos7793@yahoo.com,8092923261,1996,Xiaomi,Politic,Office,95,28
Cikarang,17:00,Rilenza,rilenza5116@gmail.com,8084380101,1990,Xiaomi,Food,Office,44,34
Cikarang,18:00,Savorne,savorne9883@yahoo.com,8085219084,1998,iPhone,Sport,Office,36,26
Cikarang,19:00,Larekov,larekov9576@gmail.com,8085004475,1995,Xiaomi,Sport,Cafe,112,29
Cikarang,20:00,Kamirao,kamirao4191@yahoo.com,8053100512,1996,iPhone,Sport,Mall,133,28
Cikarang,21:00,Zolonas,zolonas1958@gmail.com,8019145482,2004,Oppo,Fashion,Home,31,20
Cikarang,22:00,Kairoso,kairoso4952@gmail.com,8084340904,2013,Xiaomi,Education,Office,90,11
Cikarang,23:00,Vitekza,vitekza4607@gmail.com,8092356008,2003,Samsung,Sport,Cafe,46,21
Cikarang,0:00,Ronikam,ronikam9682@yahoo.com,8075379188,1991,Samsung,Education,Office,113,33
Cikarang,1:00,Torikaa,torikaa3286@yahoo.com,8077401828,1990,Xiaomi,Sport,Cafe,63,34
Cikarang,2:00,Solanos,solanos9837@yahoo.com,8051275876,2002,Samsung,Fashion,Cafe,131,22
Aceh,3:00,Milario,milario6011@gmail.com,8021637283,2000,iPhone,Education,Mall,60,24
Aceh,4:00,Nivonat,nivonat9677@gmail.com,8019907093,2001,Oppo,Food,Cafe,115,23
Aceh,5:00,Kadarok,kadarok4232@gmail.com,8087021695,2014,Xiaomi,Education,Office,35,10
Aceh,6:00,Rovikal,rovikal5401@yahoo.com,8033652984,1997,Xiaomi,Politic,Cafe,140,27
Aceh,7:00,Mironak,mironak3171@yahoo.com,8094091043,2006,Xiaomi,Fashion,Mall,26,18
Aceh,8:00,Zanikas,zanikas9250@gmail.com,8049589672,2005,iPhone,Politic,Cafe,48,19
Aceh,9:00,Rivenoa,rivenoa1399@yahoo.com,8080150675,1997,Oppo,Fashion,Home,38,27
Aceh,10:00,Linaras,linaras8531@gmail.com,8063639684,2007,Xiaomi,Food,Cafe,123,17
Aceh,11:00,Jarekow,jarekow2507@yahoo.com,8020286017,2014,Xiaomi,Food,Mall,87,10
Aceh,18:00,Faronae,faronae7792@yahoo.com,8072601809,2009,Oppo,Politic,Cafe,136,15
Aceh,19:00,Zoronak,zoronak9778@yahoo.com,8085168665,2001,Samsung,Food,Office,125,23
Bali,20:00,Zivonak,zivonak5336@yahoo.com,8081171096,1991,iPhone,Fashion,Cafe,51,33
Bali,21:00,Marinok,marinok1705@gmail.com,8051013697,2011,Samsung,Politic,Home,102,13
Bali,22:00,Kivonat,kivonat5267@gmail.com,8091595768,1996,Samsung,Sport,Office,78,28
Bali,23:00,Rymarak,rymarak7187@gmail.com,8023964034,1998,Samsung,Politic,Cafe,129,26
Bali,19:00,Almirun,almirun1128@gmail.com,8040373477,1992,Samsung,Politic,Home,103,32
Bali,20:00,Lirunae,lirunae1738@gmail.com,8050284070,1990,Oppo,Politic,Office,27,34
Bali,21:00,Irozoan,irozoan9569@yahoo.com,8029475150,1993,iPhone,Fashion,Office,116,31
Bali,22:00,Takirak,takirak3764@gmail.com,8080098678,1998,Samsung,Sport,Office,34,26
Bali,23:00,Vanikar,vanikar8335@yahoo.com,8041896759,2002,Samsung,Politic,Home,115,22
Bali,0:00,Nikosae,nikosae1422@yahoo.com,8074063186,1995,Samsung,Food,Office,134,29
Bali,1:00,Fironak,fironak9536@yahoo.com,8025577402,2002,Samsung,Education,Home,107,22
Bali,2:00,Tovikai,tovikai3040@yahoo.com,8069440511,2014,iPhone,Sport,Mall,30,10
Bali,13:00,Kamorao,kamorao8329@yahoo.com,8068210566,2002,Samsung,Education,Home,96,22
Bali,14:00,Mikaela,mikaela7544@yahoo.com,8044527469,1994,Oppo,Fashion,Office,45,30
Bali,15:00,Narimao,narimao6631@gmail.com,8080144955,2008,Oppo,Fashion,Cafe,50,16
Bali,16:00,Zarikbn,zarikbn7888@gmail.com,8037246074,2011,Oppo,Fashion,Office,127,13
Bali,17:00,Lomikon,lomikon7160@gmail.com,8071345496,2003,Samsung,Sport,Office,35,21
Bali,18:00,Vixonae,vixonae7201@gmail.com,8021157881,2002,Xiaomi,Food,Office,126,22
Bali,19:00,Kimaroa,kimaroa7035@yahoo.com,8057388588,2002,iPhone,Politic,Cafe,78,22
Bali,20:00,Terikam,terikam5939@yahoo.com,8059499305,2000,Samsung,Politic,Home,137,24
Bali,21:00,Nironak,nironak6693@yahoo.com,8097639687,2010,Oppo,Food,Cafe,116,14
Bali,22:00,Larikak,larikak9411@gmail.com,8091419573,2003,iPhone,Sport,Office,38,21
Bali,23:00,Fisonka,fisonka4163@yahoo.com,8017931479,1999,Xiaomi,Sport,Home,111,25
Bali,0:00,Vuranoa,vuranoa3395@gmail.com,8023964755,2004,Oppo,Fashion,Mall,106,20
Bali,1:00,Romirao,romirao5001@gmail.com,8068353210,1991,iPhone,Fashion,Mall,104,33
Bali,2:00,Maviqan,maviqan1570@yahoo.com,8080445948,2013,Xiaomi,Fashion,Home,144,11
Bali,3:00,Sirikaa,sirikaa7904@yahoo.com,8029986590,1992,iPhone,Education,Mall,75,32
Manokwari,4:00,Tazanoa,tazanoa6416@gmail.com,8081194669,2015,Samsung,Sport,Office,86,9
Manokwari,5:00,Kayanae,kayanae6331@yahoo.com,8033027698,1990,iPhone,Sport,Mall,32,34
Manokwari,6:00,Mikorao,mikorao2575@gmail.com,8080455382,2010,Oppo,Fashion,Office,27,14
Manokwari,7:00,Fomarao,fomarao1128@gmail.com,8019058073,1993,Oppo,Food,Office,133,31
Manokwari,8:00,Zamanak,zamanak4806@yahoo.com,8080040032,2000,Samsung,Education,Cafe,132,24
Manokwari,9:00,Zikronn,zikronn3536@yahoo.com,8020206455,1998,iPhone,Politic,Office,81,26
Manokwari,10:00,Nisarak,nisarak1648@gmail.com,8012543368,1990,Samsung,Politic,Office,31,34
Jakarta,11:00,Vikenak,vikenak8007@yahoo.com,8017797062,1992,Oppo,Food,Office,25,32
Jakarta,12:00,Morikao,morikao7183@yahoo.com,8042554623,2015,Oppo,Education,Cafe,114,9
Jakarta,13:00,Lirioza,lirioza9190@gmail.com,8034918899,1994,Samsung,Fashion,Office,77,30
Jakarta,14:00,Hiroskz,hiroskz5885@gmail.com,8021633564,2003,Samsung,Education,Mall,134,21
Jakarta,15:00,Takonaz,takonaz3475@gmail.com,8051772622,2001,Oppo,Education,Mall,79,23
Jakarta,16:00,Rilinao,rilinao8241@yahoo.com,8058475066,2000,Samsung,Food,Mall,149,24
Jakarta,17:00,Zalimoa,zalimoa2330@gmail.com,8067345649,1995,Oppo,Education,Home,64,29
Jakarta,18:00,Silarae,silarae2998@gmail.com,8030754454,2006,Oppo,Education,Home,44,18
Jakarta,19:00,Pivikoz,pivikoz9176@gmail.com,8053134135,1998,Samsung,Politic,Cafe,55,26
Jakarta,20:00,Lamoraa,lamoraa9224@gmail.com,8021648389,2003,iPhone,Food,Office,41,21
Jakarta,21:00,Kadoron,kadoron2495@yahoo.com,8073704980,1996,Oppo,Food,Office,121,28
Jakarta,22:00,Ziralak,ziralak2885@gmail.com,8019037940,2002,Samsung,Sport,Cafe,108,22
Jakarta,23:00,Fikunaa,fikunaa9821@yahoo.com,8036320327,1996,Xiaomi,Fashion,Office,33,28
Jakarta,0:00,Romisoz,romisoz8374@yahoo.com,8042088003,1995,iPhone,Politic,Home,86,29
Jakarta,1:00,Tisarza,tisarza4563@yahoo.com,8027314624,1992,Xiaomi,Education,Home,33,32
Jakarta,2:00,Kivikao,kivikao8990@gmail.com,8055017002,2003,Oppo,Food,Cafe,135,21
Jakarta,3:00,Narelao,narelao8933@yahoo.com,8070790500,1997,iPhone,Education,Office,76,27
Jakarta,4:00,Jikonar,jikonar3237@yahoo.com,8058847165,2006,Xiaomi,Fashion,Cafe,50,18
Jakarta,5:00,Ziriloa,ziriloa2464@gmail.com,8022701434,1997,Samsung,Sport,Home,128,27
Jakarta,6:00,Larekas,larekas8732@gmail.com,8071715155,2006,Samsung,Sport,Mall,64,18
Jakarta,7:00,Saromak,saromak7518@yahoo.com,8037359032,2015,Oppo,Politic,Home,146,9
Jakarta,8:00,Tikasae,tikasae1956@yahoo.com,8045349555,2001,iPhone,Food,Mall,62,23
Jakarta,9:00,Zinofra,zinofra9411@yahoo.com,8029170543,2011,Samsung,Education,Mall,57,13
Jakarta,10:00,Likorae,likorae8910@gmail.com,8075392796,1990,Xiaomi,Sport,Office,27,34
Jakarta,11:00,Niravao,niravao4398@yahoo.com,8094155817,1999,iPhone,Education,Office,148,25
Jakarta,12:00,Kamiral,kamiral5907@yahoo.com,8020680260,1999,Oppo,Education,Home,144,25
Jakarta,13:00,Tovikar,tovikar3391@yahoo.com,8076628597,2000,iPhone,Education,Cafe,29,24
Jakarta,14:00,Maronak,maronak6747@gmail.com,8031826906,1997,Xiaomi,Food,Cafe,93,27
Jakarta,15:00,Kivanoz,kivanoz2586@yahoo.com,8052524288,2013,Xiaomi,Sport,Mall,65,11
Jakarta,16:00,Siramis,siramis9145@gmail.com,8049235941,2006,Xiaomi,Sport,Mall,78,18
Jakarta,17:00,Zek,zek3373@yahoo.com,8083040179,2009,Oppo,Sport,Office,150,15
Jakarta,18:00,Ral,ral1547@gmail.com,8047948275,1993,iPhone,Fashion,Mall,49,31
Jakarta,19:00,Miv,miv8659@yahoo.com,8076360757,1991,Oppo,Fashion,Office,77,33
Jakarta,20:00,Tar,tar3051@yahoo.com,8029406279,2012,Xiaomi,Food,Mall,53,12
Jakarta,21:00,Fik,fik6648@gmail.com,8042801912,1997,Xiaomi,Food,Mall,60,27
Jakarta,22:00,Zor,zor6507@yahoo.com,8015942606,1990,iPhone,Politic,Mall,44,34
Jakarta,23:00,Sim,sim5817@gmail.com,8027213782,1990,Oppo,Education,Home,140,34
Jakarta,0:00,Liw,liw2701@gmail.com,8078890378,2009,Xiaomi,Food,Cafe,63,15
Jakarta,1:00,Vek,vek1459@yahoo.com,8015014848,1991,Oppo,Politic,Mall,126,33
Jakarta,2:00,Yir,yir7599@yahoo.com,8043874118,2007,Samsung,Sport,Cafe,40,17
Jakarta,3:00,Lom,lom4301@yahoo.com,8083707271,1995,Samsung,Sport,Home,57,29
Jakarta,4:00,Kiv,kiv2930@gmail.com,8031062600,1990,iPhone,Food,Home,119,34
Jakarta,20:00,Roa,roa1139@yahoo.com,8092953066,2013,iPhone,Politic,Office,111,11
Jakarta,21:00,Lio,lio4765@gmail.com,8066096815,2000,Xiaomi,Education,Cafe,42,24
Jakarta,22:00,Niv,niv8006@gmail.com,8019996938,2003,Samsung,Fashion,Cafe,130,21
Jakarta,23:00,Mel,mel6622@gmail.com,8085095843,1994,Xiaomi,Sport,Office,119,30
Jakarta,0:00,Rix,rix4911@yahoo.com,8013300764,2013,Samsung,Fashion,Mall,115,11
Jakarta,1:00,Siv,siv7309@yahoo.com,8089651593,2011,Xiaomi,Food,Home,89,13
Jakarta,2:00,Tek,tek3115@gmail.com,8031373164,2002,iPhone,Politic,Office,87,22
Jakarta,20:00,Yon,yon3176@gmail.com,8095750952,2014,Xiaomi,Sport,Mall,35,10
Jakarta,21:00,Raf,raf3822@gmail.com,8066107262,2005,iPhone,Fashion,Office,35,19
Jakarta,22:00,Vom,vom8317@yahoo.com,8098703205,1993,Oppo,Politic,Cafe,27,31
Jakarta,23:00,Koi,koi7032@yahoo.com,8010319268,2013,iPhone,Education,Office,50,11
Jakarta,0:00,Lur,lur5613@yahoo.com,8038470343,2010,Samsung,Sport,Cafe,90,14
Jakarta,1:00,Zon,zon9866@yahoo.com,8089974075,2014,Oppo,Education,Office,141,10
Jakarta,13:00,Noy,noy4017@gmail.com,8057471346,1997,Samsung,Food,Home,32,27
Jakarta,14:00,Vir,vir5942@yahoo.com,8070773212,2003,Oppo,Fashion,Cafe,25,21
Jakarta,15:00,Xil,xil7326@yahoo.com,8089739920,2013,iPhone,Sport,Office,83,11
Jakarta,16:00,Daz,daz5336@gmail.com,8066726189,1999,iPhone,Food,Mall,109,25
Jakarta,17:00,Rik,rik7881@gmail.com,8065634578,1993,Oppo,Food,Home,108,31
Jakarta,18:00,Cif,cif9785@yahoo.com,8077052866,2005,iPhone,Fashion,Mall,93,19
Depok,19:00,Koj,koj5998@yahoo.com,8091056473,2004,Oppo,Sport,Mall,58,20
Depok,20:00,Lor,lor1482@yahoo.com,8071326350,2010,Xiaomi,Food,Cafe,63,14
Depok,21:00,Lix,lix4629@yahoo.com,8076680359,2003,Samsung,Politic,Office,102,21
Depok,22:00,Taz,taz9166@gmail.com,8021273390,1990,Samsung,Fashion,Office,42,34
Depok,23:00,Vem,vem3089@gmail.com,8071321266,1992,Xiaomi,Sport,Office,53,32
Depok,0:00,Kol,kol9538@yahoo.com,8071737705,2010,Oppo,Education,Cafe,115,14
Depok,1:00,Sok,sok1528@yahoo.com,8056633291,2006,Samsung,Sport,Cafe,25,18
Depok,2:00,Fir,fir2669@yahoo.com,8071091723,1992,iPhone,Fashion,Home,138,32
Depok,3:00,Zin,zin9642@gmail.com,8099579360,2013,Oppo,Food,Office,142,11
Depok,4:00,Hel,hel8938@yahoo.com,8076140081,1998,Oppo,Fashion,Mall,73,26
Depok,5:00,Ron,ron7516@yahoo.com,8031779742,2009,Oppo,Sport,Mall,59,15
Depok,6:00,Pex,pex7694@gmail.com,8079345383,2015,Xiaomi,Education,Office,128,9
Depok,7:00,Lok,lok3108@gmail.com,8029345584,2007,Samsung,Food,Office,28,17
Depok,8:00,Xar,xar4381@gmail.com,8050183491,1994,Samsung,Education,Cafe,97,30
Depok,9:00,Wim,wim8287@yahoo.com,8093414603,2008,Xiaomi,Food,Office,97,16
Depok,10:00,Fin,fin7680@yahoo.com,8068784970,1993,iPhone,Sport,Office,83,31
Depok,11:00,Tex,tex7604@gmail.com,8071269131,2004,iPhone,Politic,Cafe,28,20
